,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
401,FOUL,4,2:32,Anthony Lamb S.FOUL (P2.T4),151 - 168,17,Anthony Lamb,GSW,Shai Gilgeous-Alexander,OKC,,
402,FTMAKE,4,2:32,Shai Gilgeous-Alexander Free Throw 1 of 2 (45 PTS),152 - 168,16,Shai Gilgeous-Alexander,OKC,,,,
403,FTMAKE,4,2:32,Shai Gilgeous-Alexander Free Throw 2 of 2 (46 PTS),153 - 168,15,Shai Gilgeous-Alexander,OKC,,,,
404,2POINT,4,2:19,Jordan Poole 5' Driving Finger Roll Layup (39 PTS),153 - 170,17,Jordan Poole,GSW,,,,
405,2POINTMISS,4,2:06,MISS Luguentz Dort 15' Pullup Jump Shot,153 - 170,17,Luguentz Dort,OKC,,,,
406,REBOUND,4,2:03,Klay Thompson REBOUND (Off:0 Def:2),153 - 170,17,Klay Thompson,GSW,,,,
407,3POINT,4,1:58,Klay Thompson 27' 3PT Jump Shot (33 PTS),153 - 173,20,Klay Thompson,GSW,,,,
408,FOUL,4,1:42,Klay Thompson S.FOUL (P1.T5),153 - 173,20,Klay Thompson,GSW,Luguentz Dort,OKC,,
409,FTMAKE,4,1:42,Luguentz Dort Free Throw 1 of 2 (20 PTS),154 - 173,19,Luguentz Dort,OKC,,,,
410,SUB,4,1:42,SUB: Lindy Waters III FOR Luguentz Dort,154 - 173,19,Luguentz Dort,OKC,Lindy Waters III,OKC,,
411,SUB,4,1:42,SUB: Draymond Green FOR Klay Thompson,154 - 173,19,Klay Thompson,GSW,Draymond Green,GSW,,
412,SUB,4,1:42,SUB: Tre Mann FOR Shai Gilgeous-Alexander,154 - 173,19,Shai Gilgeous-Alexander,OKC,Tre Mann,OKC,,
413,SUB,4,1:42,SUB: Eugene Omoruyi FOR Jalen Williams,154 - 173,19,Jalen Williams,OKC,Eugene Omoruyi,OKC,,
414,FTMISS,4,1:42,MISS Lindy Waters III Free Throw 2 of 2,154 - 173,19,Lindy Waters III,OKC,,,,
415,REBOUND,4,1:40,Draymond Green REBOUND (Off:2 Def:10),154 - 173,19,Draymond Green,GSW,,,,
416,2POINT,4,1:30,Jordan Poole 2' Driving Layup (41 PTS),154 - 175,21,Jordan Poole,GSW,,,,
417,3POINTMISS,4,1:18,MISS Tre Mann 28' 3PT Jump Shot,154 - 175,21,Tre Mann,OKC,,,,
418,REBOUND,4,1:15,Draymond Green REBOUND (Off:2 Def:11),154 - 175,21,Draymond Green,GSW,,,,
419,2POINT.ASSIST,4,1:10,Jonathan Kuminga 2' Alley Oop Dunk Shot (14 PTS) (Draymond Green 18 AST),154 - 177,23,Jonathan Kuminga,GSW,Draymond Green,GSW,,
420,3POINT,4,1:01,Lindy Waters III 27' 3PT Jump Shot (3 PTS),157 - 177,20,Lindy Waters III,OKC,,,,
421,3POINT,4,0:52,Stephen Curry 28' 3PT Step Back Jump Shot (51 PTS),157 - 180,23,Stephen Curry,GSW,,,,
422,2POINT,4,0:42,Tre Mann 5' Driving Floating Jump Shot (24 PTS),159 - 180,21,Tre Mann,OKC,,,,
423,TURNOVER,4,0:32,GSW Turnover: Shot Clock (T#4),159 - 180,21,,,,,,
424,SUB,4,0:32,SUB: Moses Moody FOR Jordan Poole,159 - 180,21,Jordan Poole,GSW,Moses Moody,GSW,,
425,SUB,4,0:32,SUB: Aaron Wiggins FOR Josh Giddey,159 - 180,21,Josh Giddey,OKC,Aaron Wiggins,OKC,,
426,2POINTMISS,4,0:24,MISS Lindy Waters III 9' Floating Jump Shot,159 - 180,21,Lindy Waters III,OKC,,,,
427,REBOUND,4,0:21,Draymond Green REBOUND (Off:2 Def:12),159 - 180,21,Draymond Green,GSW,,,,
428,FOUL,4,0:11,Eugene Omoruyi P.FOUL (P1.T3),159 - 180,21,Eugene Omoruyi,OKC,Moses Moody,GSW,,
429,FTMAKE,4,0:11,Moses Moody Free Throw 1 of 2 (1 PTS),159 - 181,22,Moses Moody,GSW,,,,
430,FTMAKE,4,0:11,Moses Moody Free Throw 2 of 2 (2 PTS),159 - 182,23,Moses Moody,GSW,,,,
431,TURNOVER,4,0:01,Lindy Waters III Backcourt Turnover (P1.T3),159 - 182,23,Lindy Waters III,OKC,,,,
432,ENDOFPERIOD,4,0:00,End of 4th Period,159 - 182,23,,,,,,
433,GAMEOVER,4,0:00,Game Over,159 - 182,23,,,,,,
