,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
238,SUB,3,7:49,SUB: Wallace FOR HolmgrenSUB: Wallace FOR HolmgrenSUB: Wallace FOR Holmgren,77 - 63,-14,Chet Holmgren,OKC,Cason Wallace,OKC,,
239,STEAL.TURNOVER,3,7:37,Lively II STEAL (1 STL)Wallace Bad Pass Turnover (P1.T5)Lively II STEAL (1 STL)Wallace Bad Pass Turnover (P1.T5)Lively II STEAL (1 STL)Wallace Bad Pass Turnover (P1.T5),77 - 63,-14,Cason Wallace,OKC,Dereck Lively II,DAL,,
240,2POINTMISS.BLOCK,3,7:33,MISS Jones Jr. 3' Running LayupWallace BLOCK (1 BLK)MISS Jones Jr. 3' Running LayupWallace BLOCK (1 BLK)MISS Jones Jr. 3' Running LayupWallace BLOCK (1 BLK),77 - 63,-14,Derrick Jones Jr.,DAL,,,Cason Wallace,OKC
241,REBOUND,3,7:31,Jones Jr. REBOUND (Off:1 Def:1)Jones Jr. REBOUND (Off:1 Def:1)Jones Jr. REBOUND (Off:1 Def:1),77 - 63,-14,Derrick Jones Jr.,DAL,,,,
242,STEAL.TURNOVER,3,7:15,Doncic STEAL (2 STL)Wallace Bad Pass Turnover (P2.T6)Doncic STEAL (2 STL)Wallace Bad Pass Turnover (P2.T6)Doncic STEAL (2 STL)Wallace Bad Pass Turnover (P2.T6),77 - 66,-11,Cason Wallace,OKC,Luka Doncic,DAL,,
243,3POINT.ASSIST,3,7:09,Doncic 28' 3PT Step Back Jump Shot (21 PTS)Doncic 28' 3PT Step Back Jump Shot (21 PTS)Doncic 28' 3PT Step Back Jump Shot (21 PTS),77 - 69,-8,Luka Doncic,DAL,,,,
244,3POINTMISS.BLOCK,3,6:51,Lively II BLOCK (1 BLK)MISS Wallace 3PT Jump ShotLively II BLOCK (1 BLK)MISS Wallace 3PT Jump ShotLively II BLOCK (1 BLK)MISS Wallace 3PT Jump Shot,77 - 69,-8,Cason Wallace,OKC,,,Dereck Lively II,DAL
245,REBOUND,3,6:48,Washington REBOUND (Off:0 Def:1)Washington REBOUND (Off:0 Def:1)Washington REBOUND (Off:0 Def:1),77 - 69,-8,P.J. Washington,DAL,,,,
246,FOUL,3,6:44,Jay. Williams S.FOUL (P1.T2) (M.Ervin)Jay. Williams S.FOUL (P1.T2) (M.Ervin)Jay. Williams S.FOUL (P1.T2) (M.Ervin),77 - 69,-8,Jaylin Williams,OKC,Luka Doncic,DAL,,
247,FTMAKE,3,6:44,Doncic Free Throw 1 of 2 (22 PTS)Doncic Free Throw 1 of 2 (22 PTS)Doncic Free Throw 1 of 2 (22 PTS),77 - 70,-7,Luka Doncic,DAL,,,,
248,FTMAKE,3,6:44,Doncic Free Throw 2 of 2 (23 PTS)Doncic Free Throw 2 of 2 (23 PTS)Doncic Free Throw 2 of 2 (23 PTS),77 - 71,-6,Luka Doncic,DAL,,,,
249,2POINTMISS.BLOCK,3,6:31,MISS Jal. Williams 17' Pullup Jump ShotMISS Jal. Williams 17' Pullup Jump ShotMISS Jal. Williams 17' Pullup Jump Shot,77 - 71,-6,Jalen Williams,OKC,,,,
250,REBOUND,3,6:29,Lively II REBOUND (Off:0 Def:6)Lively II REBOUND (Off:0 Def:6)Lively II REBOUND (Off:0 Def:6),77 - 71,-6,Dereck Lively II,DAL,,,,
251,STEAL.TURNOVER,3,6:20,Doncic Bad Pass Turnover (P7.T15)Jal. Williams STEAL (2 STL)Doncic Bad Pass Turnover (P7.T15)Jal. Williams STEAL (2 STL)Doncic Bad Pass Turnover (P7.T15)Jal. Williams STEAL (2 STL),77 - 71,-6,Luka Doncic,DAL,Jalen Williams,OKC,,
252,FOUL,3,6:20,Lively II P.FOUL (P1.T3) (T.Brothers)Lively II P.FOUL (P1.T3) (T.Brothers)Lively II P.FOUL (P1.T3) (T.Brothers),77 - 71,-6,Dereck Lively II,DAL,Jalen Williams,OKC,,
253,2POINTMISS.BLOCK,3,6:09,MISS Gilgeous-Alexander 12' Fadeaway JumperMISS Gilgeous-Alexander 12' Fadeaway JumperMISS Gilgeous-Alexander 12' Fadeaway Jumper,77 - 71,-6,Shai Gilgeous-Alexander,OKC,,,,
254,REBOUND,3,6:07,Lively II REBOUND (Off:0 Def:7)Lively II REBOUND (Off:0 Def:7)Lively II REBOUND (Off:0 Def:7),77 - 71,-6,Dereck Lively II,DAL,,,,
255,2POINT.ASSIST,3,6:00,Irving 13' Pullup Jump Shot (11 PTS)Irving 13' Pullup Jump Shot (11 PTS)Irving 13' Pullup Jump Shot (11 PTS),77 - 73,-4,Kyrie Irving,DAL,,,,
256,3POINTMISS.BLOCK,3,5:45,MISS Wallace 25' 3PT Jump ShotMISS Wallace 25' 3PT Jump ShotMISS Wallace 25' 3PT Jump Shot,77 - 73,-4,Cason Wallace,OKC,,,,
257,REBOUND,3,5:42,Jal. Williams REBOUND (Off:2 Def:3)Jal. Williams REBOUND (Off:2 Def:3)Jal. Williams REBOUND (Off:2 Def:3),77 - 73,-4,Jalen Williams,OKC,,,,
258,2POINTMISS.BLOCK,3,5:32,MISS Gilgeous-Alexander 8' Driving Floating Jump ShotMISS Gilgeous-Alexander 8' Driving Floating Jump ShotMISS Gilgeous-Alexander 8' Driving Floating Jump Shot,77 - 73,-4,Shai Gilgeous-Alexander,OKC,,,,
259,REBOUND,3,5:30,Lively II REBOUND (Off:0 Def:8)Lively II REBOUND (Off:0 Def:8)Lively II REBOUND (Off:0 Def:8),77 - 73,-4,Dereck Lively II,DAL,,,,
260,SUB,3,5:18,SUB: Dort FOR Gilgeous-AlexanderSUB: Dort FOR Gilgeous-AlexanderSUB: Dort FOR Gilgeous-Alexander,77 - 73,-4,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
261,SUB,3,5:18,SUB: Wiggins FOR JoeSUB: Wiggins FOR JoeSUB: Wiggins FOR Joe,77 - 73,-4,Isaiah Joe,OKC,Aaron Wiggins,OKC,,
262,STEAL.TURNOVER,3,5:11,Irving Bad Pass Turnover (P4.T16)Jay. Williams STEAL (1 STL)Irving Bad Pass Turnover (P4.T16)Jay. Williams STEAL (1 STL)Irving Bad Pass Turnover (P4.T16)Jay. Williams STEAL (1 STL),77 - 73,-4,Kyrie Irving,DAL,Jaylin Williams,OKC,,
263,STEAL.TURNOVER,3,5:06,Dort Step Out of Bounds Turnover (P2.T7)Dort Step Out of Bounds Turnover (P2.T7)Dort Step Out of Bounds Turnover (P2.T7),77 - 73,-4,Luguentz Dort,OKC,,,,
264,2POINTMISS.BLOCK,3,4:49,MISS Irving 4' Driving LayupMISS Irving 4' Driving LayupMISS Irving 4' Driving Layup,77 - 73,-4,Kyrie Irving,DAL,,,,
265,REBOUND,3,4:47,Lively II REBOUND (Off:1 Def:8)Lively II REBOUND (Off:1 Def:8)Lively II REBOUND (Off:1 Def:8),77 - 73,-4,Dereck Lively II,DAL,,,,
266,SUB,3,4:44,SUB: Green FOR Jones Jr.SUB: Green FOR Jones Jr.SUB: Green FOR Jones Jr.,77 - 73,-4,Derrick Jones Jr.,DAL,Josh Green,DAL,,
267,3POINTMISS.BLOCK,3,4:42,MISS Irving 3PT Jump ShotMISS Irving 3PT Jump ShotMISS Irving 3PT Jump Shot,77 - 73,-4,Kyrie Irving,DAL,,,,
268,REBOUND,3,4:38,Wiggins REBOUND (Off:0 Def:1)Wiggins REBOUND (Off:0 Def:1)Wiggins REBOUND (Off:0 Def:1),77 - 73,-4,Aaron Wiggins,OKC,,,,
269,FOUL,3,4:28,MAVERICKS T.Foul (Def. 3 Sec Lively II ) (M.Ervin)MAVERICKS T.Foul (Def. 3 Sec Lively II ) (M.Ervin)MAVERICKS T.Foul (Def. 3 Sec Lively II ) (M.Ervin),77 - 73,-4,Dereck Lively II,DAL,,,,
270,FTMAKE,3,4:28,Jal. Williams Free Throw Technical (17 PTS)Jal. Williams Free Throw Technical (17 PTS)Jal. Williams Free Throw Technical (17 PTS),78 - 73,-5,Jalen Williams,OKC,,,,
271,2POINTMISS.BLOCK,3,4:18,MISS Wiggins 17' Pullup Jump ShotMISS Wiggins 17' Pullup Jump ShotMISS Wiggins 17' Pullup Jump Shot,78 - 73,-5,Aaron Wiggins,OKC,,,,
272,REBOUND,3,4:15,Washington REBOUND (Off:0 Def:2)Washington REBOUND (Off:0 Def:2)Washington REBOUND (Off:0 Def:2),78 - 73,-5,P.J. Washington,DAL,,,,
273,3POINTMISS.BLOCK,3,4:04,MISS Green 3PT Jump ShotMISS Green 3PT Jump ShotMISS Green 3PT Jump Shot,78 - 73,-5,Josh Green,DAL,,,,
274,REBOUND,3,4:03,Thunder ReboundThunder ReboundThunder Rebound,78 - 73,-5,,,,,,
275,FOUL,3,4:03,Irving L.B.FOUL (P2.T4) (T.Brothers)Irving L.B.FOUL (P2.T4) (T.Brothers)Irving L.B.FOUL (P2.T4) (T.Brothers),78 - 73,-5,Kyrie Irving,DAL,Jalen Williams,OKC,,
276,FOUL,3,3:58,Irving P.FOUL (P3.PN) (J.Tiven)Irving P.FOUL (P3.PN) (J.Tiven)Irving P.FOUL (P3.PN) (J.Tiven),78 - 73,-5,Kyrie Irving,DAL,Jaylin Williams,OKC,,
277,FTMISS,3,3:58,MISS Jay. Williams Free Throw 1 of 2MISS Jay. Williams Free Throw 1 of 2MISS Jay. Williams Free Throw 1 of 2,78 - 73,-5,Jaylin Williams,OKC,,,,
278,REBOUND,3,3:58,Thunder ReboundThunder ReboundThunder Rebound,78 - 73,-5,,,,,,
279,SUB,3,3:58,SUB: Hardy FOR IrvingSUB: Hardy FOR IrvingSUB: Hardy FOR Irving,78 - 73,-5,Kyrie Irving,DAL,Jaden Hardy,DAL,,
280,FTMAKE,3,3:58,Jay. Williams Free Throw 2 of 2 (4 PTS)Jay. Williams Free Throw 2 of 2 (4 PTS)Jay. Williams Free Throw 2 of 2 (4 PTS),79 - 73,-6,Jaylin Williams,OKC,,,,
281,FOUL,3,3:49,Wallace P.FOUL (P3.T3) (T.Brothers)Wallace P.FOUL (P3.T3) (T.Brothers)Wallace P.FOUL (P3.T3) (T.Brothers),79 - 73,-6,Cason Wallace,OKC,Jaden Hardy,DAL,,
282,SUB,3,3:49,SUB: Gafford FOR Lively IISUB: Gafford FOR Lively IISUB: Gafford FOR Lively II,79 - 73,-6,Dereck Lively II,DAL,Daniel Gafford,DAL,,
283,SUB,3,3:49,SUB: Giddey FOR WallaceSUB: Giddey FOR WallaceSUB: Giddey FOR Wallace,79 - 73,-6,Cason Wallace,OKC,Josh Giddey,OKC,,
284,STEAL.TURNOVER,3,3:42,Hardy Bad Pass Turnover (P1.T17)Dort STEAL (3 STL)Hardy Bad Pass Turnover (P1.T17)Dort STEAL (3 STL)Hardy Bad Pass Turnover (P1.T17)Dort STEAL (3 STL),79 - 73,-6,Jaden Hardy,DAL,Luguentz Dort,OKC,,
285,FOUL,3,3:39,Hardy S.FOUL (P2.PN) (T.Brothers)Hardy S.FOUL (P2.PN) (T.Brothers)Hardy S.FOUL (P2.PN) (T.Brothers),79 - 73,-6,Jaden Hardy,DAL,Luguentz Dort,OKC,,
286,SUB,3,3:39,SUB: Gilgeous-Alexander FOR Jal. WilliamsSUB: Gilgeous-Alexander FOR Jal. WilliamsSUB: Gilgeous-Alexander FOR Jal. Williams,79 - 73,-6,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
287,FTMAKE,3,3:39,Dort Free Throw 1 of 2 (10 PTS)Dort Free Throw 1 of 2 (10 PTS)Dort Free Throw 1 of 2 (10 PTS),80 - 73,-7,Luguentz Dort,OKC,,,,
288,FTMAKE,3,3:39,Dort Free Throw 2 of 2 (11 PTS)Dort Free Throw 2 of 2 (11 PTS)Dort Free Throw 2 of 2 (11 PTS),81 - 73,-8,Luguentz Dort,OKC,,,,
289,FOUL,3,3:29,Gilgeous-Alexander P.FOUL (P1.T4) (T.Brothers)Gilgeous-Alexander P.FOUL (P1.T4) (T.Brothers)Gilgeous-Alexander P.FOUL (P1.T4) (T.Brothers),81 - 73,-8,Shai Gilgeous-Alexander,OKC,P.J. Washington,DAL,,
290,SUB,3,3:29,SUB: Irving FOR HardySUB: Irving FOR HardySUB: Irving FOR Hardy,81 - 73,-8,Jaden Hardy,DAL,Kyrie Irving,DAL,,
291,SUB,3,3:29,SUB: Jones Jr. FOR GreenSUB: Jones Jr. FOR GreenSUB: Jones Jr. FOR Green,81 - 73,-8,Josh Green,DAL,Derrick Jones Jr.,DAL,,
292,SUB,3,3:29,SUB: Holmgren FOR Jay. WilliamsSUB: Holmgren FOR Jay. WilliamsSUB: Holmgren FOR Jay. Williams,81 - 73,-8,Jaylin Williams,OKC,Chet Holmgren,OKC,,
293,2POINTMISS.BLOCK,3,3:14,MISS Doncic 15' Jump ShotMISS Doncic 15' Jump ShotMISS Doncic 15' Jump Shot,81 - 73,-8,Luka Doncic,DAL,,,,
294,REBOUND,3,3:12,Wiggins REBOUND (Off:0 Def:2)Wiggins REBOUND (Off:0 Def:2)Wiggins REBOUND (Off:0 Def:2),81 - 73,-8,Aaron Wiggins,OKC,,,,
295,3POINTMISS.BLOCK,3,2:51,MISS Holmgren 3PT Jump ShotMISS Holmgren 3PT Jump ShotMISS Holmgren 3PT Jump Shot,81 - 73,-8,Chet Holmgren,OKC,,,,
296,REBOUND,3,2:50,Thunder ReboundThunder ReboundThunder Rebound,81 - 73,-8,,,,,,
297,STEAL.TURNOVER,3,2:50,Thunder Turnover: Shot Clock (T#8)Thunder Turnover: Shot Clock (T#8)Thunder Turnover: Shot Clock (T#8),81 - 73,-8,,,,,,
298,3POINTMISS.BLOCK,3,2:39,MISS Doncic 29' 3PT Step Back Jump ShotMISS Doncic 29' 3PT Step Back Jump ShotMISS Doncic 29' 3PT Step Back Jump Shot,81 - 73,-8,Luka Doncic,DAL,,,,
299,REBOUND,3,2:37,MAVERICKS ReboundMAVERICKS ReboundMAVERICKS Rebound,81 - 73,-8,,,,,,
300,2POINT.ASSIST,3,2:13,Gilgeous-Alexander 8' Driving Floating Bank Jump Shot (23 PTS)Gilgeous-Alexander 8' Driving Floating Bank Jump Shot (23 PTS)Gilgeous-Alexander 8' Driving Floating Bank Jump Shot (23 PTS),83 - 76,-7,Shai Gilgeous-Alexander,OKC,,,,
301,3POINTMISS.BLOCK,3,1:55,MISS Irving 26' 3PT Pullup Jump ShotMISS Irving 26' 3PT Pullup Jump ShotMISS Irving 26' 3PT Pullup Jump Shot,83 - 76,-7,Kyrie Irving,DAL,,,,
302,REBOUND,3,1:55,Holmgren REBOUND (Off:0 Def:2)Holmgren REBOUND (Off:0 Def:2)Holmgren REBOUND (Off:0 Def:2),83 - 76,-7,Chet Holmgren,OKC,,,,
303,3POINT.ASSIST,3,1:47,Gilgeous-Alexander 25' 3PT Step Back Jump Shot (26 PTS)Gilgeous-Alexander 25' 3PT Step Back Jump Shot (26 PTS)Gilgeous-Alexander 25' 3PT Step Back Jump Shot (26 PTS),86 - 76,-10,Shai Gilgeous-Alexander,OKC,,,,
304,2POINT.ASSIST,3,1:34,Gafford 3' Hook Shot (10 PTS) (Irving 2 AST)Gafford 3' Hook Shot (10 PTS) (Irving 2 AST)Gafford 3' Hook Shot (10 PTS) (Irving 2 AST),86 - 78,-8,Daniel Gafford,DAL,Kyrie Irving,DAL,,
305,2POINT.ASSIST,3,1:20,Gilgeous-Alexander 16' Step Back Jump Shot (28 PTS)Gilgeous-Alexander 16' Step Back Jump Shot (28 PTS)Gilgeous-Alexander 16' Step Back Jump Shot (28 PTS),88 - 78,-10,Shai Gilgeous-Alexander,OKC,,,,
306,2POINTMISS.BLOCK,3,1:07,MISS Irving 7' Driving Floating Bank Jump ShotMISS Irving 7' Driving Floating Bank Jump ShotMISS Irving 7' Driving Floating Bank Jump Shot,88 - 78,-10,Kyrie Irving,DAL,,,,
307,REBOUND,3,1:04,Wiggins REBOUND (Off:0 Def:3)Wiggins REBOUND (Off:0 Def:3)Wiggins REBOUND (Off:0 Def:3),88 - 78,-10,Aaron Wiggins,OKC,,,,
308,3POINTMISS.BLOCK,3,0:57,MISS Wiggins 3PT Jump ShotMISS Wiggins 3PT Jump ShotMISS Wiggins 3PT Jump Shot,88 - 78,-10,Aaron Wiggins,OKC,,,,
309,REBOUND,3,0:55,Giddey REBOUND (Off:3 Def:1)Giddey REBOUND (Off:3 Def:1)Giddey REBOUND (Off:3 Def:1),88 - 78,-10,Josh Giddey,OKC,,,,
310,2POINT.ASSIST,3,0:54,Giddey 1' Putback Layup (2 PTS)Giddey 1' Putback Layup (2 PTS)Giddey 1' Putback Layup (2 PTS),90 - 78,-12,Josh Giddey,OKC,,,,
311,SUB,3,0:45,SUB: Lively II FOR GaffordSUB: Lively II FOR GaffordSUB: Lively II FOR Gafford,90 - 78,-12,Daniel Gafford,DAL,Dereck Lively II,DAL,,
312,SUB,3,0:45,SUB: Jal. Williams FOR GiddeySUB: Jal. Williams FOR GiddeySUB: Jal. Williams FOR Giddey,90 - 78,-12,Josh Giddey,OKC,Jalen Williams,OKC,,
313,SUB,3,0:45,SUB: Joe FOR WigginsSUB: Joe FOR WigginsSUB: Joe FOR Wiggins,90 - 78,-12,Aaron Wiggins,OKC,Isaiah Joe,OKC,,
314,FOUL,3,0:40,Dort P.FOUL (P5.PN) (M.Ervin)Dort P.FOUL (P5.PN) (M.Ervin)Dort P.FOUL (P5.PN) (M.Ervin),90 - 78,-12,Luguentz Dort,OKC,Luka Doncic,DAL,,
315,FTMAKE,3,0:40,Doncic Free Throw 1 of 2 (24 PTS)Doncic Free Throw 1 of 2 (24 PTS)Doncic Free Throw 1 of 2 (24 PTS),90 - 79,-11,Luka Doncic,DAL,,,,
316,SUB,3,0:40,SUB: Wallace FOR DortSUB: Wallace FOR DortSUB: Wallace FOR Dort,90 - 79,-11,Luguentz Dort,OKC,Cason Wallace,OKC,,
317,FTMAKE,3,0:40,Doncic Free Throw 2 of 2 (25 PTS)Doncic Free Throw 2 of 2 (25 PTS)Doncic Free Throw 2 of 2 (25 PTS),90 - 80,-10,Luka Doncic,DAL,,,,
318,STEAL.TURNOVER,3,0:23,Jones Jr. STEAL (1 STL)Holmgren Lost Ball Turnover (P2.T9)Jones Jr. STEAL (1 STL)Holmgren Lost Ball Turnover (P2.T9)Jones Jr. STEAL (1 STL)Holmgren Lost Ball Turnover (P2.T9),90 - 80,-10,Chet Holmgren,OKC,Derrick Jones Jr.,DAL,,
319,3POINTMISS.BLOCK,3,0:00,MISS Wallace 47' 3PT Jump ShotMISS Wallace 47' 3PT Jump ShotMISS Wallace 47' 3PT Jump Shot,90 - 83,-7,Cason Wallace,OKC,,,,
320,REBOUND,3,0:00,Thunder ReboundThunder ReboundThunder Rebound,90 - 83,-7,,,,,,
321,2POINTMISS.BLOCK,4,11:48,Jones Jr. BLOCK (1 BLK)MISS Jal. Williams 7' Driving LayupJones Jr. BLOCK (1 BLK)MISS Jal. Williams 7' Driving LayupJones Jr. BLOCK (1 BLK)MISS Jal. Williams 7' Driving Layup,90 - 83,-7,Jalen Williams,OKC,,,Derrick Jones Jr.,DAL
322,REBOUND,4,11:45,Doncic REBOUND (Off:0 Def:7)Doncic REBOUND (Off:0 Def:7)Doncic REBOUND (Off:0 Def:7),90 - 83,-7,Luka Doncic,DAL,,,,
323,2POINTMISS.BLOCK,4,11:32,MISS Doncic 7' Driving Floating Jump ShotMISS Doncic 7' Driving Floating Jump ShotMISS Doncic 7' Driving Floating Jump Shot,90 - 83,-7,Luka Doncic,DAL,,,,
324,REBOUND,4,11:29,Gilgeous-Alexander REBOUND (Off:0 Def:3)Gilgeous-Alexander REBOUND (Off:0 Def:3)Gilgeous-Alexander REBOUND (Off:0 Def:3),90 - 83,-7,Shai Gilgeous-Alexander,OKC,,,,
325,3POINTMISS.BLOCK,4,11:21,MISS Holmgren 25' 3PT Jump ShotMISS Holmgren 25' 3PT Jump ShotMISS Holmgren 25' 3PT Jump Shot,90 - 83,-7,Chet Holmgren,OKC,,,,
326,REBOUND,4,11:19,Doncic REBOUND (Off:0 Def:8)Doncic REBOUND (Off:0 Def:8)Doncic REBOUND (Off:0 Def:8),90 - 83,-7,Luka Doncic,DAL,,,,
327,2POINTMISS.BLOCK,4,11:09,MISS Washington 5' Turnaround Hook ShotMISS Washington 5' Turnaround Hook ShotMISS Washington 5' Turnaround Hook Shot,90 - 83,-7,P.J. Washington,DAL,,,,
328,REBOUND,4,11:06,Jal. Williams REBOUND (Off:2 Def:4)Jal. Williams REBOUND (Off:2 Def:4)Jal. Williams REBOUND (Off:2 Def:4),90 - 83,-7,Jalen Williams,OKC,,,,
329,2POINT.ASSIST,4,10:54,Holmgren 1' Alley Oop Dunk (17 PTS) (Jal. Williams 5 AST)Holmgren 1' Alley Oop Dunk (17 PTS) (Jal. Williams 5 AST)Holmgren 1' Alley Oop Dunk (17 PTS) (Jal. Williams 5 AST),92 - 83,-9,Chet Holmgren,OKC,Jalen Williams,OKC,,
330,2POINT.ASSIST,4,10:22,Jal. Williams 2' Driving Layup (19 PTS)Jal. Williams 2' Driving Layup (19 PTS)Jal. Williams 2' Driving Layup (19 PTS),94 - 86,-8,Jalen Williams,OKC,,,,
331,2POINT.ASSIST,4,10:14,Irving 18' Pullup Jump Shot (16 PTS) (Doncic 7 AST)Irving 18' Pullup Jump Shot (16 PTS) (Doncic 7 AST)Irving 18' Pullup Jump Shot (16 PTS) (Doncic 7 AST),94 - 88,-6,Kyrie Irving,DAL,Luka Doncic,DAL,,
332,2POINTMISS.BLOCK,4,9:53,MISS Gilgeous-Alexander 9' Driving Floating Jump ShotMISS Gilgeous-Alexander 9' Driving Floating Jump ShotMISS Gilgeous-Alexander 9' Driving Floating Jump Shot,94 - 88,-6,Shai Gilgeous-Alexander,OKC,,,,
333,REBOUND,4,9:51,Lively II REBOUND (Off:1 Def:9)Lively II REBOUND (Off:1 Def:9)Lively II REBOUND (Off:1 Def:9),94 - 88,-6,Dereck Lively II,DAL,,,,
334,3POINTMISS.BLOCK,4,9:45,MISS Irving 25' 3PT Step Back Jump ShotMISS Irving 25' 3PT Step Back Jump ShotMISS Irving 25' 3PT Step Back Jump Shot,94 - 88,-6,Kyrie Irving,DAL,,,,
335,REBOUND,4,9:44,Thunder ReboundThunder ReboundThunder Rebound,94 - 88,-6,,,,,,
336,FOUL,4,9:44,Lively II L.B.FOUL (P2.T1) (T.Brothers)Lively II L.B.FOUL (P2.T1) (T.Brothers)Lively II L.B.FOUL (P2.T1) (T.Brothers),94 - 88,-6,Dereck Lively II,DAL,Chet Holmgren,OKC,,
337,FOUL,4,9:31,Doncic P.FOUL (P4.T2) (T.Brothers)Doncic P.FOUL (P4.T2) (T.Brothers)Doncic P.FOUL (P4.T2) (T.Brothers),94 - 88,-6,Luka Doncic,DAL,Chet Holmgren,OKC,,
338,2POINTMISS.BLOCK,4,9:17,MISS Jal. Williams 16' Turnaround Fadeaway ShotMISS Jal. Williams 16' Turnaround Fadeaway ShotMISS Jal. Williams 16' Turnaround Fadeaway Shot,94 - 88,-6,Jalen Williams,OKC,,,,
339,REBOUND,4,9:15,Doncic REBOUND (Off:0 Def:9)Doncic REBOUND (Off:0 Def:9)Doncic REBOUND (Off:0 Def:9),94 - 88,-6,Luka Doncic,DAL,,,,
340,2POINT.ASSIST,4,9:09,Doncic 18' Step Back Jump Shot (27 PTS)Doncic 18' Step Back Jump Shot (27 PTS)Doncic 18' Step Back Jump Shot (27 PTS),94 - 90,-4,Luka Doncic,DAL,,,,
341,STEAL.TURNOVER,4,8:58,Holmgren Out of Bounds - Bad Pass Turnover Turnover (P3.T10)Holmgren Out of Bounds - Bad Pass Turnover Turnover (P3.T10)Holmgren Out of Bounds - Bad Pass Turnover Turnover (P3.T10),94 - 90,-4,Chet Holmgren,OKC,,,,
342,3POINTMISS.BLOCK,4,8:47,MISS Washington 3PT Jump ShotMISS Washington 3PT Jump ShotMISS Washington 3PT Jump Shot,94 - 90,-4,P.J. Washington,DAL,,,,
343,REBOUND,4,8:45,Thunder ReboundThunder ReboundThunder Rebound,94 - 90,-4,,,,,,
344,FOUL,4,8:45,Lively II L.B.FOUL (P3.T3) (T.Brothers)Lively II L.B.FOUL (P3.T3) (T.Brothers)Lively II L.B.FOUL (P3.T3) (T.Brothers),94 - 90,-4,Dereck Lively II,DAL,Chet Holmgren,OKC,,
345,SUB,4,8:45,SUB: Jay. Williams FOR HolmgrenSUB: Jay. Williams FOR HolmgrenSUB: Jay. Williams FOR Holmgren,94 - 90,-4,Chet Holmgren,OKC,Jaylin Williams,OKC,,
346,3POINTMISS.BLOCK,4,8:33,MISS Wallace 24' 3PT Jump ShotMISS Wallace 24' 3PT Jump ShotMISS Wallace 24' 3PT Jump Shot,94 - 90,-4,Cason Wallace,OKC,,,,
347,REBOUND,4,8:30,Lively II REBOUND (Off:1 Def:10)Lively II REBOUND (Off:1 Def:10)Lively II REBOUND (Off:1 Def:10),94 - 90,-4,Dereck Lively II,DAL,,,,
348,2POINTMISS.BLOCK,4,8:17,MISS Irving 12' Step Back Jump ShotMISS Irving 12' Step Back Jump ShotMISS Irving 12' Step Back Jump Shot,94 - 90,-4,Kyrie Irving,DAL,,,,
349,REBOUND,4,8:15,Jal. Williams REBOUND (Off:2 Def:5)Jal. Williams REBOUND (Off:2 Def:5)Jal. Williams REBOUND (Off:2 Def:5),94 - 90,-4,Jalen Williams,OKC,,,,
350,2POINT.ASSIST,4,7:48,Lively II 1' Cutting Layup Shot (6 PTS) (Doncic 8 AST)Lively II 1' Cutting Layup Shot (6 PTS) (Doncic 8 AST)Lively II 1' Cutting Layup Shot (6 PTS) (Doncic 8 AST),97 - 92,-5,Dereck Lively II,DAL,Luka Doncic,DAL,,
351,3POINTMISS.BLOCK,4,7:40,MISS Wallace 26' 3PT Jump ShotMISS Wallace 26' 3PT Jump ShotMISS Wallace 26' 3PT Jump Shot,97 - 92,-5,Cason Wallace,OKC,,,,
352,REBOUND,4,7:39,Washington REBOUND (Off:0 Def:3)Washington REBOUND (Off:0 Def:3)Washington REBOUND (Off:0 Def:3),97 - 92,-5,P.J. Washington,DAL,,,,
353,2POINTMISS.BLOCK,4,7:27,MISS Doncic 12' Driving Floating Jump ShotMISS Doncic 12' Driving Floating Jump ShotMISS Doncic 12' Driving Floating Jump Shot,97 - 92,-5,Luka Doncic,DAL,,,,
354,REBOUND,4,7:25,Lively II REBOUND (Off:2 Def:10)Lively II REBOUND (Off:2 Def:10)Lively II REBOUND (Off:2 Def:10),97 - 92,-5,Dereck Lively II,DAL,,,,
355,SUB,4,7:22,SUB: Dort FOR JoeSUB: Dort FOR JoeSUB: Dort FOR Joe,97 - 95,-2,Isaiah Joe,OKC,Luguentz Dort,OKC,,
356,SUB,4,7:22,SUB: Holmgren FOR Jay. WilliamsSUB: Holmgren FOR Jay. WilliamsSUB: Holmgren FOR Jay. Williams,97 - 95,-2,Jaylin Williams,OKC,Chet Holmgren,OKC,,
357,3POINTMISS.BLOCK,4,7:04,MISS Dort 24' 3PT Jump ShotMISS Dort 24' 3PT Jump ShotMISS Dort 24' 3PT Jump Shot,97 - 95,-2,Luguentz Dort,OKC,,,,
358,REBOUND,4,7:00,Lively II REBOUND (Off:2 Def:11)Lively II REBOUND (Off:2 Def:11)Lively II REBOUND (Off:2 Def:11),97 - 95,-2,Dereck Lively II,DAL,,,,
359,2POINTMISS.BLOCK,4,6:46,MISS Irving 8' Driving Floating Jump ShotMISS Irving 8' Driving Floating Jump ShotMISS Irving 8' Driving Floating Jump Shot,97 - 95,-2,Kyrie Irving,DAL,,,,
360,REBOUND,4,6:45,MAVERICKS ReboundMAVERICKS ReboundMAVERICKS Rebound,97 - 95,-2,,,,,,
