,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
257,2POINT.ASSIST,3,3:26,Wiseman 1' Putback Layup (12 PTS)Wiseman 1' Putback Layup (12 PTS)Wiseman 1' Putback Layup (12 PTS),96 - 122,26,James Wiseman,GSW,,,,
258,3POINT.ASSIST,3,3:12,Wallace 28' 3PT Jump Shot (3 PTS)Wallace 28' 3PT Jump Shot (3 PTS)Wallace 28' 3PT Jump Shot (3 PTS),99 - 122,23,Cason Wallace,OKC,,,,
259,3POINT.ASSIST,3,2:56,Lamb 26' 3PT Jump Shot (6 PTS)Lamb 26' 3PT Jump Shot (6 PTS)Lamb 26' 3PT Jump Shot (6 PTS),99 - 125,26,Anthony Lamb,GSW,,,,
260,FOUL,3,2:45,Lamb P.FOUL (P2.T5)Lamb P.FOUL (P2.T5)Lamb P.FOUL (P2.T5),99 - 125,26,Anthony Lamb,GSW,Cason Wallace,OKC,,
261,FTMAKE,3,2:45,Wallace Free Throw 1 of 2 (4 PTS)Wallace Free Throw 1 of 2 (4 PTS)Wallace Free Throw 1 of 2 (4 PTS),100 - 125,25,Cason Wallace,OKC,,,,
262,FTMAKE,3,2:45,Wallace Free Throw 2 of 2 (5 PTS)Wallace Free Throw 2 of 2 (5 PTS)Wallace Free Throw 2 of 2 (5 PTS),101 - 125,24,Cason Wallace,OKC,,,,
263,2POINT.ASSIST,3,2:31,Kuminga 2' Driving Layup (8 PTS)Kuminga 2' Driving Layup (8 PTS)Kuminga 2' Driving Layup (8 PTS),101 - 127,26,Jonathan Kuminga,GSW,,,,
264,3POINT.ASSIST,3,2:15,Jerome 27' 3PT Jump Shot (6 PTS)Jerome 27' 3PT Jump Shot (6 PTS)Jerome 27' 3PT Jump Shot (6 PTS),104 - 127,23,Ty Jerome,OKC,,,,
265,2POINTMISS.BLOCK,3,1:59,MISS Poole 5' Driving Floating Jump ShotMISS Poole 5' Driving Floating Jump ShotMISS Poole 5' Driving Floating Jump Shot,104 - 127,23,Jordan Poole,GSW,,,,
266,REBOUND,3,1:57,Kuminga REBOUND (Off:1 Def:0)Kuminga REBOUND (Off:1 Def:0)Kuminga REBOUND (Off:1 Def:0),104 - 127,23,Jonathan Kuminga,GSW,,,,
267,2POINT.ASSIST,3,1:55,Kuminga 1' Putback Layup (10 PTS)Kuminga 1' Putback Layup (10 PTS)Kuminga 1' Putback Layup (10 PTS),104 - 129,25,Jonathan Kuminga,GSW,,,,
268,FOUL,3,1:44,Thompson S.FOUL (P3.T6)Thompson S.FOUL (P3.T6)Thompson S.FOUL (P3.T6),104 - 129,25,Klay Thompson,GSW,Ty Jerome,OKC,,
269,FTMAKE,3,1:44,Jerome Free Throw 1 of 2 (7 PTS)Jerome Free Throw 1 of 2 (7 PTS)Jerome Free Throw 1 of 2 (7 PTS),105 - 129,24,Ty Jerome,OKC,,,,
270,FTMAKE,3,1:44,Jerome Free Throw 2 of 2 (8 PTS)Jerome Free Throw 2 of 2 (8 PTS)Jerome Free Throw 2 of 2 (8 PTS),106 - 129,23,Ty Jerome,OKC,,,,
271,3POINTMISS.BLOCK,3,1:35,MISS Poole 26' 3PT Jump ShotMISS Poole 26' 3PT Jump ShotMISS Poole 26' 3PT Jump Shot,106 - 129,23,Jordan Poole,GSW,,,,
272,REBOUND,3,1:32,Lamb REBOUND (Off:0 Def:1)Lamb REBOUND (Off:0 Def:1)Lamb REBOUND (Off:0 Def:1),106 - 129,23,Anthony Lamb,GSW,,,,
273,3POINT.ASSIST,3,1:24,Thompson 27' 3PT Jump Shot (26 PTS)Thompson 27' 3PT Jump Shot (26 PTS)Thompson 27' 3PT Jump Shot (26 PTS),106 - 132,26,Klay Thompson,GSW,,,,
274,2POINT.ASSIST,3,1:10,Jal. Williams 2' Driving Layup (6 PTS)Jal. Williams 2' Driving Layup (6 PTS)Jal. Williams 2' Driving Layup (6 PTS),108 - 132,24,Jalen Williams,OKC,,,,
275,STEAL.TURNOVER,3,0:58,Poole Lost Ball Turnover (P2.T7)Poole Lost Ball Turnover (P2.T7)Poole Lost Ball Turnover (P2.T7),108 - 132,24,Jordan Poole,GSW,,,,
276,SUB,3,0:58,SUB: Dort FOR Gilgeous-AlexanderSUB: Dort FOR Gilgeous-AlexanderSUB: Dort FOR Gilgeous-Alexander,108 - 132,24,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
277,SUB,3,0:58,SUB: Wiggins FOR JoeSUB: Wiggins FOR JoeSUB: Wiggins FOR Joe,108 - 132,24,Isaiah Joe,OKC,Aaron Wiggins,OKC,,
278,2POINT.ASSIST,3,0:49,Bazley 2' Cutting Layup Shot (2 PTS)Bazley 2' Cutting Layup Shot (2 PTS)Bazley 2' Cutting Layup Shot (2 PTS),110 - 132,22,Darius Bazley,OKC,,,,
279,2POINT.ASSIST,3,0:36,Kuminga 2' Driving Dunk (12 PTS)Kuminga 2' Driving Dunk (12 PTS)Kuminga 2' Driving Dunk (12 PTS),110 - 134,24,Jonathan Kuminga,GSW,,,,
280,2POINT.ASSIST,3,0:27,Wallace 8' Floating Jump Shot (7 PTS)Wallace 8' Floating Jump Shot (7 PTS)Wallace 8' Floating Jump Shot (7 PTS),112 - 134,22,Cason Wallace,OKC,,,,
281,2POINT.ASSIST,3,0:12,Wiseman 2' Alley Oop Dunk (14 PTS)Wiseman 2' Alley Oop Dunk (14 PTS)Wiseman 2' Alley Oop Dunk (14 PTS),112 - 136,24,James Wiseman,GSW,,,,
282,3POINTMISS.BLOCK,3,0:00,MISS Jerome 30' 3PT Jump ShotMISS Jerome 30' 3PT Jump ShotMISS Jerome 30' 3PT Jump Shot,112 - 136,24,Ty Jerome,OKC,,,,
283,REBOUND,3,0:00,Warriors ReboundWarriors ReboundWarriors Rebound,112 - 136,24,,,,,,
284,2POINT.ASSIST,4,11:45,Dort 2' Layup (11 PTS)Dort 2' Layup (11 PTS)Dort 2' Layup (11 PTS),114 - 136,22,Luguentz Dort,OKC,,,,
285,2POINT.ASSIST,4,11:29,Poole 5' Floating Jump Shot (14 PTS)Poole 5' Floating Jump Shot (14 PTS)Poole 5' Floating Jump Shot (14 PTS),114 - 138,24,Jordan Poole,GSW,,,,
286,STEAL.TURNOVER,4,11:16,Bazley Bad Pass Turnover (P1.T8)Bazley Bad Pass Turnover (P1.T8)Bazley Bad Pass Turnover (P1.T8),114 - 138,24,Darius Bazley,OKC,,,,
287,STEAL.TURNOVER,4,11:16,Kuminga STEAL (1 STL)Kuminga STEAL (1 STL)Kuminga STEAL (1 STL),114 - 138,24,Jonathan Kuminga,GSW,,,,
288,FOUL,4,11:13,Jerome P.FOUL (P1.T1)Jerome P.FOUL (P1.T1)Jerome P.FOUL (P1.T1),114 - 138,24,Ty Jerome,OKC,Jordan Poole,GSW,,
289,FTMAKE,4,11:13,Poole Free Throw 1 of 2 (15 PTS)Poole Free Throw 1 of 2 (15 PTS)Poole Free Throw 1 of 2 (15 PTS),114 - 139,25,Jordan Poole,GSW,,,,
290,FTMAKE,4,11:13,Poole Free Throw 2 of 2 (16 PTS)Poole Free Throw 2 of 2 (16 PTS)Poole Free Throw 2 of 2 (16 PTS),114 - 140,26,Jordan Poole,GSW,,,,
291,STEAL.TURNOVER,4,11:01,Wallace Bad Pass Turnover (P1.T9)Wallace Bad Pass Turnover (P1.T9)Wallace Bad Pass Turnover (P1.T9),114 - 140,26,Cason Wallace,OKC,,,,
292,STEAL.TURNOVER,4,11:00,Moody STEAL (1 STL)Moody STEAL (1 STL)Moody STEAL (1 STL),114 - 140,26,Moses Moody,GSW,,,,
293,3POINT.ASSIST,4,10:56,Lamb 25' 3PT Jump Shot (9 PTS)Lamb 25' 3PT Jump Shot (9 PTS)Lamb 25' 3PT Jump Shot (9 PTS),114 - 143,29,Anthony Lamb,GSW,,,,
294,2POINT.ASSIST,4,10:40,Wiggins 3' Driving Layup (2 PTS)Wiggins 3' Driving Layup (2 PTS)Wiggins 3' Driving Layup (2 PTS),116 - 143,27,Aaron Wiggins,OKC,,,,
295,3POINT.ASSIST,4,10:25,Poole 28' 3PT Jump Shot (19 PTS)Poole 28' 3PT Jump Shot (19 PTS)Poole 28' 3PT Jump Shot (19 PTS),116 - 146,30,Jordan Poole,GSW,,,,
296,SUB,4,10:25,SUB: Sarr FOR GreenSUB: Sarr FOR GreenSUB: Sarr FOR Green,116 - 146,30,JaMychal Green,OKC,Olivier Sarr,OKC,,
297,SUB,4,10:25,SUB: Diallo FOR Jay. WilliamsSUB: Diallo FOR Jay. WilliamsSUB: Diallo FOR Jay. Williams,116 - 146,30,Jaylin Williams,OKC,Hamidou Diallo,OKC,,
298,SUB,4,10:25,SUB: Curry FOR ThompsonSUB: Curry FOR ThompsonSUB: Curry FOR Thompson,116 - 146,30,Klay Thompson,GSW,Stephen Curry,GSW,,
299,SUB,4,10:25,SUB: Green FOR LambSUB: Green FOR LambSUB: Green FOR Lamb,116 - 146,30,Anthony Lamb,GSW,Draymond Green,GSW,,
300,2POINTMISS.BLOCK,4,10:09,MISS Bazley 16' Jump ShotMISS Bazley 16' Jump ShotMISS Bazley 16' Jump Shot,116 - 146,30,Darius Bazley,OKC,,,,
301,REBOUND,4,10:06,Kuminga REBOUND (Off:1 Def:1)Kuminga REBOUND (Off:1 Def:1)Kuminga REBOUND (Off:1 Def:1),116 - 146,30,Jonathan Kuminga,GSW,,,,
302,STEAL.TURNOVER,4,10:01,Poole Bad Pass Turnover (P3.T8)Poole Bad Pass Turnover (P3.T8)Poole Bad Pass Turnover (P3.T8),116 - 146,30,Jordan Poole,GSW,,,,
303,STEAL.TURNOVER,4,10:00,Dort STEAL (4 STL)Dort STEAL (4 STL)Dort STEAL (4 STL),116 - 146,30,Luguentz Dort,OKC,,,,
304,2POINT.ASSIST,4,9:58,Dort 2' Layup (13 PTS)Dort 2' Layup (13 PTS)Dort 2' Layup (13 PTS),118 - 146,28,Luguentz Dort,OKC,,,,
305,2POINT.ASSIST,4,9:45,Kuminga 8' Driving Layup (14 PTS)Kuminga 8' Driving Layup (14 PTS)Kuminga 8' Driving Layup (14 PTS),118 - 148,30,Jonathan Kuminga,GSW,,,,
306,FOUL,4,9:32,Green P.FOUL (P2.T1)Green P.FOUL (P2.T1)Green P.FOUL (P2.T1),118 - 148,30,Draymond Green,GSW,Aaron Wiggins,OKC,,
307,FTMAKE,4,9:32,Wiggins Free Throw 1 of 2 (3 PTS)Wiggins Free Throw 1 of 2 (3 PTS)Wiggins Free Throw 1 of 2 (3 PTS),119 - 148,29,Aaron Wiggins,OKC,,,,
308,FTMAKE,4,9:32,Wiggins Free Throw 2 of 2 (4 PTS)Wiggins Free Throw 2 of 2 (4 PTS)Wiggins Free Throw 2 of 2 (4 PTS),120 - 148,28,Aaron Wiggins,OKC,,,,
309,2POINTMISS.BLOCK,4,9:18,MISS Curry 12' Driving Floating Jump ShotMISS Curry 12' Driving Floating Jump ShotMISS Curry 12' Driving Floating Jump Shot,120 - 148,28,Stephen Curry,GSW,,,,
310,REBOUND,4,9:15,Sarr REBOUND (Off:1 Def:2)Sarr REBOUND (Off:1 Def:2)Sarr REBOUND (Off:1 Def:2),120 - 148,28,Olivier Sarr,OKC,,,,
311,3POINTMISS.BLOCK,4,9:07,MISS Dort 28' 3PT Jump ShotMISS Dort 28' 3PT Jump ShotMISS Dort 28' 3PT Jump Shot,120 - 148,28,Luguentz Dort,OKC,,,,
312,REBOUND,4,9:04,Green REBOUND (Off:0 Def:1)Green REBOUND (Off:0 Def:1)Green REBOUND (Off:0 Def:1),120 - 148,28,Draymond Green,GSW,,,,
313,2POINT.ASSIST,4,8:51,Kuminga 2' Layup (16 PTS)Kuminga 2' Layup (16 PTS)Kuminga 2' Layup (16 PTS),120 - 150,30,Jonathan Kuminga,GSW,,,,
314,FOUL,4,8:51,Kuminga S.FOUL (P1.T2)Kuminga S.FOUL (P1.T2)Kuminga S.FOUL (P1.T2),120 - 150,30,Jonathan Kuminga,GSW,Hamidou Diallo,OKC,,
315,FTMAKE,4,8:51,Diallo Free Throw 1 of 1 (1 PTS)Diallo Free Throw 1 of 1 (1 PTS)Diallo Free Throw 1 of 1 (1 PTS),121 - 150,29,Hamidou Diallo,OKC,,,,
316,2POINT.ASSIST,4,8:37,Curry 3' Driving Layup (38 PTS)Curry 3' Driving Layup (38 PTS)Curry 3' Driving Layup (38 PTS),121 - 152,31,Stephen Curry,GSW,,,,
317,FOUL,4,8:37,Sarr S.FOUL (P2.T2)Sarr S.FOUL (P2.T2)Sarr S.FOUL (P2.T2),121 - 152,31,Olivier Sarr,OKC,Stephen Curry,GSW,,
318,FTMAKE,4,8:37,Curry Free Throw 1 of 1 (39 PTS)Curry Free Throw 1 of 1 (39 PTS)Curry Free Throw 1 of 1 (39 PTS),121 - 153,32,Stephen Curry,GSW,,,,
319,SUB,4,8:37,SUB: Thompson FOR MoodySUB: Thompson FOR MoodySUB: Thompson FOR Moody,121 - 153,32,Moses Moody,GSW,Klay Thompson,GSW,,
320,SUB,4,8:37,SUB: Wiseman FOR PooleSUB: Wiseman FOR PooleSUB: Wiseman FOR Poole,121 - 153,32,Jordan Poole,GSW,James Wiseman,GSW,,
321,2POINT.ASSIST,4,8:25,Dort 5' Driving Layup (15 PTS)Dort 5' Driving Layup (15 PTS)Dort 5' Driving Layup (15 PTS),123 - 153,30,Luguentz Dort,OKC,,,,
322,FOUL,4,8:25,Wiseman S.FOUL (P4.T3)Wiseman S.FOUL (P4.T3)Wiseman S.FOUL (P4.T3),123 - 153,30,James Wiseman,GSW,Luguentz Dort,OKC,,
323,FTMAKE,4,8:25,Dort Free Throw 1 of 1 (16 PTS)Dort Free Throw 1 of 1 (16 PTS)Dort Free Throw 1 of 1 (16 PTS),124 - 153,29,Luguentz Dort,OKC,,,,
324,2POINT.ASSIST,4,8:15,Green 9' Floating Jump Shot (9 PTS)Green 9' Floating Jump Shot (9 PTS)Green 9' Floating Jump Shot (9 PTS),124 - 155,31,Draymond Green,GSW,,,,
325,3POINT.ASSIST,4,8:01,Jerome 26' 3PT Jump Shot (11 PTS)Jerome 26' 3PT Jump Shot (11 PTS)Jerome 26' 3PT Jump Shot (11 PTS),127 - 155,28,Ty Jerome,OKC,,,,
326,2POINT.ASSIST,4,7:46,Curry 5' Driving Layup (41 PTS)Curry 5' Driving Layup (41 PTS)Curry 5' Driving Layup (41 PTS),127 - 157,30,Stephen Curry,GSW,,,,
327,2POINT.ASSIST,4,7:32,Diallo 2' Driving Layup (3 PTS)Diallo 2' Driving Layup (3 PTS)Diallo 2' Driving Layup (3 PTS),129 - 157,28,Hamidou Diallo,OKC,,,,
328,2POINT.ASSIST,4,7:18,Wiseman 1' Dunk (16 PTS)Wiseman 1' Dunk (16 PTS)Wiseman 1' Dunk (16 PTS),129 - 159,30,James Wiseman,GSW,,,,
329,STEAL.TURNOVER,4,7:04,Sarr Lost Ball Turnover (P1.T10)Sarr Lost Ball Turnover (P1.T10)Sarr Lost Ball Turnover (P1.T10),129 - 159,30,Olivier Sarr,OKC,,,,
330,STEAL.TURNOVER,4,7:03,Curry STEAL (4 STL)Curry STEAL (4 STL)Curry STEAL (4 STL),129 - 159,30,Stephen Curry,GSW,,,,
331,3POINT.ASSIST,4,6:59,Thompson 27' 3PT Jump Shot (29 PTS)Thompson 27' 3PT Jump Shot (29 PTS)Thompson 27' 3PT Jump Shot (29 PTS),129 - 162,33,Klay Thompson,GSW,,,,
332,FOUL,4,6:44,Green P.FOUL (P3.T4)Green P.FOUL (P3.T4)Green P.FOUL (P3.T4),129 - 162,33,Draymond Green,GSW,Darius Bazley,OKC,,
333,FTMAKE,4,6:44,Bazley Free Throw 1 of 2 (3 PTS)Bazley Free Throw 1 of 2 (3 PTS)Bazley Free Throw 1 of 2 (3 PTS),130 - 162,32,Darius Bazley,OKC,,,,
334,FTMAKE,4,6:44,Bazley Free Throw 2 of 2 (4 PTS)Bazley Free Throw 2 of 2 (4 PTS)Bazley Free Throw 2 of 2 (4 PTS),131 - 162,31,Darius Bazley,OKC,,,,
335,SUB,4,6:44,SUB: Mann FOR WallaceSUB: Mann FOR WallaceSUB: Mann FOR Wallace,131 - 162,31,Cason Wallace,OKC,Tre Mann,OKC,,
336,SUB,4,6:44,SUB: Lamb FOR GreenSUB: Lamb FOR GreenSUB: Lamb FOR Green,131 - 162,31,Draymond Green,GSW,Anthony Lamb,GSW,,
337,SUB,4,6:44,SUB: Moody FOR ThompsonSUB: Moody FOR ThompsonSUB: Moody FOR Thompson,131 - 162,31,Klay Thompson,GSW,Moses Moody,GSW,,
338,2POINT.ASSIST,4,6:33,Curry 2' Driving Layup (43 PTS)Curry 2' Driving Layup (43 PTS)Curry 2' Driving Layup (43 PTS),131 - 164,33,Stephen Curry,GSW,,,,
339,FOUL,4,6:23,Sarr P.FOUL (P3.T3)Sarr P.FOUL (P3.T3)Sarr P.FOUL (P3.T3),131 - 164,33,Olivier Sarr,OKC,James Wiseman,GSW,,
340,FTMAKE,4,6:23,Wiseman Free Throw 1 of 2 (17 PTS)Wiseman Free Throw 1 of 2 (17 PTS)Wiseman Free Throw 1 of 2 (17 PTS),131 - 165,34,James Wiseman,GSW,,,,
341,FTMAKE,4,6:23,Wiseman Free Throw 2 of 2 (18 PTS)Wiseman Free Throw 2 of 2 (18 PTS)Wiseman Free Throw 2 of 2 (18 PTS),131 - 166,35,James Wiseman,GSW,,,,
342,SUB,4,6:23,SUB: Gilgeous-Alexander FOR JeromeSUB: Gilgeous-Alexander FOR JeromeSUB: Gilgeous-Alexander FOR Jerome,131 - 166,35,Ty Jerome,OKC,Shai Gilgeous-Alexander,OKC,,
343,SUB,4,6:23,SUB: Giddey FOR WigginsSUB: Giddey FOR WigginsSUB: Giddey FOR Wiggins,131 - 166,35,Aaron Wiggins,OKC,Josh Giddey,OKC,,
344,SUB,4,6:23,SUB: Robinson-Earl FOR SarrSUB: Robinson-Earl FOR SarrSUB: Robinson-Earl FOR Sarr,131 - 166,35,Olivier Sarr,OKC,Jeremiah Robinson-Earl,OKC,,
345,SUB,4,6:23,SUB: Green FOR KumingaSUB: Green FOR KumingaSUB: Green FOR Kuminga,131 - 166,35,Jonathan Kuminga,GSW,Draymond Green,GSW,,
346,SUB,4,6:23,SUB: Poole FOR LambSUB: Poole FOR LambSUB: Poole FOR Lamb,131 - 166,35,Anthony Lamb,GSW,Jordan Poole,GSW,,
347,SUB,4,6:23,SUB: Thompson FOR MoodySUB: Thompson FOR MoodySUB: Thompson FOR Moody,131 - 166,35,Moses Moody,GSW,Klay Thompson,GSW,,
348,3POINTMISS.BLOCK,4,6:13,MISS Giddey 27' 3PT Jump ShotMISS Giddey 27' 3PT Jump ShotMISS Giddey 27' 3PT Jump Shot,131 - 166,35,Josh Giddey,OKC,,,,
349,REBOUND,4,6:11,Curry REBOUND (Off:0 Def:5)Curry REBOUND (Off:0 Def:5)Curry REBOUND (Off:0 Def:5),131 - 166,35,Stephen Curry,GSW,,,,
350,3POINT.ASSIST,4,6:04,Thompson 26' 3PT Jump Shot (32 PTS)Thompson 26' 3PT Jump Shot (32 PTS)Thompson 26' 3PT Jump Shot (32 PTS),131 - 169,38,Klay Thompson,GSW,,,,
351,STEAL.TURNOVER,4,5:54,Gilgeous-Alexander Bad Pass Turnover (P3.T11)Gilgeous-Alexander Bad Pass Turnover (P3.T11)Gilgeous-Alexander Bad Pass Turnover (P3.T11),131 - 169,38,Shai Gilgeous-Alexander,OKC,,,,
352,STEAL.TURNOVER,4,5:53,Green STEAL (1 STL)Green STEAL (1 STL)Green STEAL (1 STL),131 - 169,38,Draymond Green,GSW,,,,
353,2POINT.ASSIST,4,5:49,Curry 1' Layup (45 PTS)Curry 1' Layup (45 PTS)Curry 1' Layup (45 PTS),131 - 171,40,Stephen Curry,GSW,,,,
354,FOUL,4,5:39,Poole P.FOUL (P2.T5)Poole P.FOUL (P2.T5)Poole P.FOUL (P2.T5),131 - 171,40,Jordan Poole,GSW,Shai Gilgeous-Alexander,OKC,,
355,FTMAKE,4,5:39,Gilgeous-Alexander Free Throw 1 of 2 (39 PTS)Gilgeous-Alexander Free Throw 1 of 2 (39 PTS)Gilgeous-Alexander Free Throw 1 of 2 (39 PTS),132 - 171,39,Shai Gilgeous-Alexander,OKC,,,,
356,FTMAKE,4,5:39,Gilgeous-Alexander Free Throw 2 of 2 (40 PTS)Gilgeous-Alexander Free Throw 2 of 2 (40 PTS)Gilgeous-Alexander Free Throw 2 of 2 (40 PTS),133 - 171,38,Shai Gilgeous-Alexander,OKC,,,,
357,3POINT.ASSIST,4,5:24,Curry 28' 3PT Jump Shot (48 PTS)Curry 28' 3PT Jump Shot (48 PTS)Curry 28' 3PT Jump Shot (48 PTS),133 - 174,41,Stephen Curry,GSW,,,,
358,3POINT.ASSIST,4,5:10,Mann 27' 3PT Jump Shot (5 PTS)Mann 27' 3PT Jump Shot (5 PTS)Mann 27' 3PT Jump Shot (5 PTS),136 - 174,38,Tre Mann,OKC,,,,
359,3POINT.ASSIST,4,4:55,Poole 26' 3PT Jump Shot (22 PTS)Poole 26' 3PT Jump Shot (22 PTS)Poole 26' 3PT Jump Shot (22 PTS),136 - 177,41,Jordan Poole,GSW,,,,
360,FOUL,4,4:44,Wiseman P.FOUL (P5.T6)Wiseman P.FOUL (P5.T6)Wiseman P.FOUL (P5.T6),136 - 177,41,James Wiseman,GSW,Josh Giddey,OKC,,
361,FTMAKE,4,4:44,Giddey Free Throw 1 of 2 (17 PTS)Giddey Free Throw 1 of 2 (17 PTS)Giddey Free Throw 1 of 2 (17 PTS),137 - 177,40,Josh Giddey,OKC,,,,
362,FTMAKE,4,4:44,Giddey Free Throw 2 of 2 (18 PTS)Giddey Free Throw 2 of 2 (18 PTS)Giddey Free Throw 2 of 2 (18 PTS),138 - 177,39,Josh Giddey,OKC,,,,
363,SUB,4,4:44,SUB: Looney FOR WisemanSUB: Looney FOR WisemanSUB: Looney FOR Wiseman,138 - 177,39,James Wiseman,GSW,Kevon Looney,GSW,,
364,2POINT.ASSIST,4,4:32,Green 2' Layup (11 PTS)Green 2' Layup (11 PTS)Green 2' Layup (11 PTS),138 - 179,41,Draymond Green,GSW,,,,
365,2POINT.ASSIST,4,4:18,Gilgeous-Alexander 8' Pullup Jump Shot (42 PTS)Gilgeous-Alexander 8' Pullup Jump Shot (42 PTS)Gilgeous-Alexander 8' Pullup Jump Shot (42 PTS),140 - 179,39,Shai Gilgeous-Alexander,OKC,,,,
366,3POINT.ASSIST,4,4:06,Thompson 27' 3PT Jump Shot (35 PTS)Thompson 27' 3PT Jump Shot (35 PTS)Thompson 27' 3PT Jump Shot (35 PTS),140 - 182,42,Klay Thompson,GSW,,,,
367,2POINT.ASSIST,4,3:55,Giddey 2' Driving Layup (20 PTS)Giddey 2' Driving Layup (20 PTS)Giddey 2' Driving Layup (20 PTS),142 - 182,40,Josh Giddey,OKC,,,,
368,3POINT.ASSIST,4,3:44,Poole 26' 3PT Jump Shot (25 PTS)Poole 26' 3PT Jump Shot (25 PTS)Poole 26' 3PT Jump Shot (25 PTS),142 - 185,43,Jordan Poole,GSW,,,,
369,2POINTMISS.BLOCK,4,3:34,MISS Gilgeous-Alexander 12' Pullup Jump ShotMISS Gilgeous-Alexander 12' Pullup Jump ShotMISS Gilgeous-Alexander 12' Pullup Jump Shot,142 - 185,43,Shai Gilgeous-Alexander,OKC,,,,
370,REBOUND,4,3:32,Warriors ReboundWarriors ReboundWarriors Rebound,142 - 185,43,,,,,,
371,SUB,4,3:32,SUB: Jerome FOR DortSUB: Jerome FOR DortSUB: Jerome FOR Dort,142 - 185,43,Luguentz Dort,OKC,Ty Jerome,OKC,,
372,SUB,4,3:32,SUB: Wallace FOR DialloSUB: Wallace FOR DialloSUB: Wallace FOR Diallo,142 - 185,43,Hamidou Diallo,OKC,Cason Wallace,OKC,,
373,SUB,4,3:32,SUB: Wiggins FOR BazleySUB: Wiggins FOR BazleySUB: Wiggins FOR Bazley,142 - 185,43,Darius Bazley,OKC,Aaron Wiggins,OKC,,
374,SUB,4,3:32,SUB: Kuminga FOR CurrySUB: Kuminga FOR CurrySUB: Kuminga FOR Curry,142 - 185,43,Stephen Curry,GSW,Jonathan Kuminga,GSW,,
375,SUB,4,3:32,SUB: Lamb FOR ThompsonSUB: Lamb FOR ThompsonSUB: Lamb FOR Thompson,142 - 185,43,Klay Thompson,GSW,Anthony Lamb,GSW,,
376,SUB,4,3:32,SUB: Moody FOR GreenSUB: Moody FOR GreenSUB: Moody FOR Green,142 - 185,43,Draymond Green,GSW,Moses Moody,GSW,,
377,3POINT.ASSIST,4,3:23,Poole 27' 3PT Jump Shot (28 PTS)Poole 27' 3PT Jump Shot (28 PTS)Poole 27' 3PT Jump Shot (28 PTS),142 - 188,46,Jordan Poole,GSW,,,,
378,2POINT.ASSIST,4,3:08,Giddey 2' Driving Layup (22 PTS)Giddey 2' Driving Layup (22 PTS)Giddey 2' Driving Layup (22 PTS),144 - 188,44,Josh Giddey,OKC,,,,
379,2POINT.ASSIST,4,2:56,Kuminga 2' Dunk (18 PTS)Kuminga 2' Dunk (18 PTS)Kuminga 2' Dunk (18 PTS),144 - 190,46,Jonathan Kuminga,GSW,,,,
380,3POINTMISS.BLOCK,4,2:43,MISS Mann 28' 3PT Jump ShotMISS Mann 28' 3PT Jump ShotMISS Mann 28' 3PT Jump Shot,144 - 190,46,Tre Mann,OKC,,,,
381,REBOUND,4,2:41,Moody REBOUND (Off:0 Def:1)Moody REBOUND (Off:0 Def:1)Moody REBOUND (Off:0 Def:1),144 - 190,46,Moses Moody,GSW,,,,
382,3POINT.ASSIST,4,2:35,Poole 26' 3PT Jump Shot (31 PTS)Poole 26' 3PT Jump Shot (31 PTS)Poole 26' 3PT Jump Shot (31 PTS),144 - 193,49,Jordan Poole,GSW,,,,
383,2POINT.ASSIST,4,2:21,Jerome 4' Floating Jump Shot (13 PTS)Jerome 4' Floating Jump Shot (13 PTS)Jerome 4' Floating Jump Shot (13 PTS),146 - 193,47,Ty Jerome,OKC,,,,
384,3POINT.ASSIST,4,2:09,Lamb 26' 3PT Jump Shot (12 PTS)Lamb 26' 3PT Jump Shot (12 PTS)Lamb 26' 3PT Jump Shot (12 PTS),146 - 196,50,Anthony Lamb,GSW,,,,
385,2POINT.ASSIST,4,1:57,Gilgeous-Alexander 15' Pullup Jump Shot (44 PTS)Gilgeous-Alexander 15' Pullup Jump Shot (44 PTS)Gilgeous-Alexander 15' Pullup Jump Shot (44 PTS),148 - 196,48,Shai Gilgeous-Alexander,OKC,,,,
386,STEAL.TURNOVER,4,1:48,Poole Bad Pass Turnover (P4.T9)Poole Bad Pass Turnover (P4.T9)Poole Bad Pass Turnover (P4.T9),148 - 196,48,Jordan Poole,GSW,,,,
387,STEAL.TURNOVER,4,1:47,Giddey STEAL (2 STL)Giddey STEAL (2 STL)Giddey STEAL (2 STL),148 - 196,48,Josh Giddey,OKC,,,,
388,FOUL,4,1:46,Kuminga S.FOUL (P2.T7)Kuminga S.FOUL (P2.T7)Kuminga S.FOUL (P2.T7),148 - 196,48,Jonathan Kuminga,GSW,Josh Giddey,OKC,,
389,FTMAKE,4,1:46,Giddey Free Throw 1 of 2 (23 PTS)Giddey Free Throw 1 of 2 (23 PTS)Giddey Free Throw 1 of 2 (23 PTS),149 - 196,47,Josh Giddey,OKC,,,,
390,FTMISS,4,1:46,MISS Giddey Free Throw 2 of 2MISS Giddey Free Throw 2 of 2MISS Giddey Free Throw 2 of 2,149 - 196,47,Josh Giddey,OKC,,,,
391,REBOUND,4,1:44,Warriors ReboundWarriors ReboundWarriors Rebound,149 - 196,47,,,,,,
